idChamber,price,fee,space(m2),sexe,availablity,asKey,asDesk,asChair,asBed,asClimatisation,asPrivateBasin,asTv,asStorage,asLan,asPrivateKitchen,asPrivateFridge,asPrivateShower,asPrivateToilet,asSunaccess,asSomethingMore,houseId,houseUrl,region,houseName,adress,longetide,latitude,medianPrice,medianFee,numberOfBed,nbShower,nbToilet,nbBath,nbKitchen,distanceToAdvanced Institute of Industrial Technology(km),distanceToAoyama Gakuin University(km),distanceToAsia University(km),distanceToBunka Gakuen University(km),distanceToBunkyo Gakuin University(km),distanceToChuo University(km),distanceToDaito Bunka University(km),distanceToGakushuin University(km),distanceToGakushuin Women's College(km),distanceToHitotsubashi University(km),distanceToHosei University(km),distanceToHoshi University(km),distanceToInternational College for Postgraduate Buddhist Studies(km),distanceToJapan Lutheran College(km),distanceToJapan Women's University(km),distanceToJuntendo University(km),distanceToKaetsu University(km),distanceToKeio University(km),distanceToKogakuin University(km),distanceToKokugakuin University(km),distanceToKokushikan University(km),distanceToKomazawa University(km),distanceToKunitachi College of Music(km),distanceToKyorin University(km),distanceToKyoritsu Women's University(km),distanceToMeiji Gakuin University(km),distanceToMeiji University(km),distanceToMeisei University(km),distanceToMejiro University(km),distanceToMusashi University(km),distanceToMusashino Academia Musicae(km),distanceToMusashino Art University(km),distanceToMusashino University(km),distanceToNational Graduate Institute for Policy Studies(km),distanceToNihon Bunka University(km),distanceToNihon University(km),distanceToNippon Medical School(km),distanceToNippon Sport Science University(km),distanceToOchanomizu University(km),distanceToOtsuma Women's University(km),distanceToRikkyo University(km),distanceToRissho University(km),distanceToSeijo University(km),distanceToSeikei University(km),distanceToSeisen University(km),distanceToSenshu University(km),distanceToShibaura Institute of Technology(km),distanceToShowa Pharmaceutical University(km),distanceToShowa University(km),distanceToShowa Women's University(km),distanceToSophia University(km),distanceToSugino Fashion College(km),distanceToTaisho University(km),distanceToTakachiho University(km),distanceToTakushoku University(km),distanceToTama Art University(km),distanceToTama University(km),distanceToTamagawa University(km),distanceToTeikyo University(km),distanceToThe University of Tokyo(km),distanceToToho Gakuen School of Music(km),distanceToToho University(km),distanceToTokai University(km),distanceToTokyo City University(km),distanceToTokyo College of Music(km),distanceToTokyo Denki University(km),distanceToTokyo Fuji University(km),distanceToTokyo Future University(km),distanceToTokyo Gakugei University(km),distanceToTokyo Institute of Technology(km),distanceToTokyo Junshin University(km),distanceToTokyo Kasei University(km),distanceToTokyo Kasei-Gakuin University(km),distanceToTokyo Medical and Dental University(km),distanceToTokyo Medical University(km),distanceToTokyo Metropolitan University(km),distanceToTokyo University of Agriculture(km),distanceToTokyo University of Agriculture and Technology(km),distanceToTokyo University of Foreign Studies(km),distanceToTokyo University of Marine Science and Technology(km),distanceToTokyo University of Science(km),distanceToTokyo University of Technology(km),distanceToTokyo University of the Arts(km),distanceToTokyo Woman's Christian University(km),distanceToTokyo Women's Medical University(km),distanceToTokyo Zokei University(km),distanceToToyo Gakuen University(km),distanceToToyo University(km),distanceToUniversity of the Sacred Heart(km),distanceToWaseda University(km),owner
205,57000,12000,8.0,Both,Available,True,True,True,True,True,False,False,True,True,False,True,False,False,False,False,3318,https://tokyosharehouse.com//eng/house/detail/3318/,IkebukuroMejiroOtsuka,Flat Share KITAIKEBUKURO Port,Tokyo Toshima-ku Ikebukurohoncho 4,139.71475110804772,35.7406128,57000,12000,34,4,8,0,0,14.75,8.91,16.73,6.39,4.57,4.71,6.27,2.47,3.76,25.01,5.54,13.51,4.01,17.18,2.7,5.93,18.1,10.52,5.87,9.45,11.61,13.83,27.35,15.09,6.51,11.55,6.38,29.7,4.01,4.3,3.85,24.21,15.29,8.62,6.27,6.57,4.54,14.44,2.85,6.08,1.51,16.82,15.91,13.19,12.66,6.01,11.49,30.31,11.27,11.27,6.5,28.3,1.19,9.45,41.15,15.75,15.75,29.38,2.1,5.28,14.6,18.95,8.89,16.86,1.95,8.33,3.1,9.24,20.44,15.35,34.79,1.77,39.28,6.24,6.24,32.85,13.27,18.31,19.04,13.02,5.21,35.99,7.93,11.73,4.72,37.09,5.58,3.76,9.84,3.52,FlatShare 
211,56000,12000,7.3,Both,Available,True,True,True,True,True,False,False,True,True,False,True,False,False,False,False,3318,https://tokyosharehouse.com//eng/house/detail/3318/,IkebukuroMejiroOtsuka,Flat Share KITAIKEBUKURO Port,Tokyo Toshima-ku Ikebukurohoncho 4,139.71475110804772,35.7406128,57000,12000,34,4,8,0,0,14.75,8.91,16.73,6.39,4.57,4.71,6.27,2.47,3.76,25.01,5.54,13.51,4.01,17.18,2.7,5.93,18.1,10.52,5.87,9.45,11.61,13.83,27.35,15.09,6.51,11.55,6.38,29.7,4.01,4.3,3.85,24.21,15.29,8.62,6.27,6.57,4.54,14.44,2.85,6.08,1.51,16.82,15.91,13.19,12.66,6.01,11.49,30.31,11.27,11.27,6.5,28.3,1.19,9.45,41.15,15.75,15.75,29.38,2.1,5.28,14.6,18.95,8.89,16.86,1.95,8.33,3.1,9.24,20.44,15.35,34.79,1.77,39.28,6.24,6.24,32.85,13.27,18.31,19.04,13.02,5.21,35.99,7.93,11.73,4.72,37.09,5.58,3.76,9.84,3.52,FlatShare 
212,57000,12000,7.5,Both,Available,True,True,True,True,True,False,False,True,True,False,True,False,False,False,False,3318,https://tokyosharehouse.com//eng/house/detail/3318/,IkebukuroMejiroOtsuka,Flat Share KITAIKEBUKURO Port,Tokyo Toshima-ku Ikebukurohoncho 4,139.71475110804772,35.7406128,57000,12000,34,4,8,0,0,14.75,8.91,16.73,6.39,4.57,4.71,6.27,2.47,3.76,25.01,5.54,13.51,4.01,17.18,2.7,5.93,18.1,10.52,5.87,9.45,11.61,13.83,27.35,15.09,6.51,11.55,6.38,29.7,4.01,4.3,3.85,24.21,15.29,8.62,6.27,6.57,4.54,14.44,2.85,6.08,1.51,16.82,15.91,13.19,12.66,6.01,11.49,30.31,11.27,11.27,6.5,28.3,1.19,9.45,41.15,15.75,15.75,29.38,2.1,5.28,14.6,18.95,8.89,16.86,1.95,8.33,3.1,9.24,20.44,15.35,34.79,1.77,39.28,6.24,6.24,32.85,13.27,18.31,19.04,13.02,5.21,35.99,7.93,11.73,4.72,37.09,5.58,3.76,9.84,3.52,FlatShare 
213,58000,12000,8.5,Both,Available,True,True,True,True,True,False,False,True,True,False,True,False,False,False,False,3318,https://tokyosharehouse.com//eng/house/detail/3318/,IkebukuroMejiroOtsuka,Flat Share KITAIKEBUKURO Port,Tokyo Toshima-ku Ikebukurohoncho 4,139.71475110804772,35.7406128,57000,12000,34,4,8,0,0,14.75,8.91,16.73,6.39,4.57,4.71,6.27,2.47,3.76,25.01,5.54,13.51,4.01,17.18,2.7,5.93,18.1,10.52,5.87,9.45,11.61,13.83,27.35,15.09,6.51,11.55,6.38,29.7,4.01,4.3,3.85,24.21,15.29,8.62,6.27,6.57,4.54,14.44,2.85,6.08,1.51,16.82,15.91,13.19,12.66,6.01,11.49,30.31,11.27,11.27,6.5,28.3,1.19,9.45,41.15,15.75,15.75,29.38,2.1,5.28,14.6,18.95,8.89,16.86,1.95,8.33,3.1,9.24,20.44,15.35,34.79,1.77,39.28,6.24,6.24,32.85,13.27,18.31,19.04,13.02,5.21,35.99,7.93,11.73,4.72,37.09,5.58,3.76,9.84,3.52,FlatShare 
303,58000,12000,8.0,Both,Available,True,True,True,True,True,False,False,True,True,False,True,False,False,False,False,3318,https://tokyosharehouse.com//eng/house/detail/3318/,IkebukuroMejiroOtsuka,Flat Share KITAIKEBUKURO Port,Tokyo Toshima-ku Ikebukurohoncho 4,139.71475110804772,35.7406128,57000,12000,34,4,8,0,0,14.75,8.91,16.73,6.39,4.57,4.71,6.27,2.47,3.76,25.01,5.54,13.51,4.01,17.18,2.7,5.93,18.1,10.52,5.87,9.45,11.61,13.83,27.35,15.09,6.51,11.55,6.38,29.7,4.01,4.3,3.85,24.21,15.29,8.62,6.27,6.57,4.54,14.44,2.85,6.08,1.51,16.82,15.91,13.19,12.66,6.01,11.49,30.31,11.27,11.27,6.5,28.3,1.19,9.45,41.15,15.75,15.75,29.38,2.1,5.28,14.6,18.95,8.89,16.86,1.95,8.33,3.1,9.24,20.44,15.35,34.79,1.77,39.28,6.24,6.24,32.85,13.27,18.31,19.04,13.02,5.21,35.99,7.93,11.73,4.72,37.09,5.58,3.76,9.84,3.52,FlatShare 
305,58000,12000,8.0,Both,Available,True,True,True,True,True,False,False,True,True,False,True,False,False,False,False,3318,https://tokyosharehouse.com//eng/house/detail/3318/,IkebukuroMejiroOtsuka,Flat Share KITAIKEBUKURO Port,Tokyo Toshima-ku Ikebukurohoncho 4,139.71475110804772,35.7406128,57000,12000,34,4,8,0,0,14.75,8.91,16.73,6.39,4.57,4.71,6.27,2.47,3.76,25.01,5.54,13.51,4.01,17.18,2.7,5.93,18.1,10.52,5.87,9.45,11.61,13.83,27.35,15.09,6.51,11.55,6.38,29.7,4.01,4.3,3.85,24.21,15.29,8.62,6.27,6.57,4.54,14.44,2.85,6.08,1.51,16.82,15.91,13.19,12.66,6.01,11.49,30.31,11.27,11.27,6.5,28.3,1.19,9.45,41.15,15.75,15.75,29.38,2.1,5.28,14.6,18.95,8.89,16.86,1.95,8.33,3.1,9.24,20.44,15.35,34.79,1.77,39.28,6.24,6.24,32.85,13.27,18.31,19.04,13.02,5.21,35.99,7.93,11.73,4.72,37.09,5.58,3.76,9.84,3.52,FlatShare 
307,58000,12000,7.6,Both,Available,True,True,True,True,True,False,False,True,True,False,True,False,False,False,False,3318,https://tokyosharehouse.com//eng/house/detail/3318/,IkebukuroMejiroOtsuka,Flat Share KITAIKEBUKURO Port,Tokyo Toshima-ku Ikebukurohoncho 4,139.71475110804772,35.7406128,57000,12000,34,4,8,0,0,14.75,8.91,16.73,6.39,4.57,4.71,6.27,2.47,3.76,25.01,5.54,13.51,4.01,17.18,2.7,5.93,18.1,10.52,5.87,9.45,11.61,13.83,27.35,15.09,6.51,11.55,6.38,29.7,4.01,4.3,3.85,24.21,15.29,8.62,6.27,6.57,4.54,14.44,2.85,6.08,1.51,16.82,15.91,13.19,12.66,6.01,11.49,30.31,11.27,11.27,6.5,28.3,1.19,9.45,41.15,15.75,15.75,29.38,2.1,5.28,14.6,18.95,8.89,16.86,1.95,8.33,3.1,9.24,20.44,15.35,34.79,1.77,39.28,6.24,6.24,32.85,13.27,18.31,19.04,13.02,5.21,35.99,7.93,11.73,4.72,37.09,5.58,3.76,9.84,3.52,FlatShare 
312,57000,12000,7.5,Both,Available,True,True,True,True,True,False,False,True,True,False,True,False,False,False,False,3318,https://tokyosharehouse.com//eng/house/detail/3318/,IkebukuroMejiroOtsuka,Flat Share KITAIKEBUKURO Port,Tokyo Toshima-ku Ikebukurohoncho 4,139.71475110804772,35.7406128,57000,12000,34,4,8,0,0,14.75,8.91,16.73,6.39,4.57,4.71,6.27,2.47,3.76,25.01,5.54,13.51,4.01,17.18,2.7,5.93,18.1,10.52,5.87,9.45,11.61,13.83,27.35,15.09,6.51,11.55,6.38,29.7,4.01,4.3,3.85,24.21,15.29,8.62,6.27,6.57,4.54,14.44,2.85,6.08,1.51,16.82,15.91,13.19,12.66,6.01,11.49,30.31,11.27,11.27,6.5,28.3,1.19,9.45,41.15,15.75,15.75,29.38,2.1,5.28,14.6,18.95,8.89,16.86,1.95,8.33,3.1,9.24,20.44,15.35,34.79,1.77,39.28,6.24,6.24,32.85,13.27,18.31,19.04,13.02,5.21,35.99,7.93,11.73,4.72,37.09,5.58,3.76,9.84,3.52,FlatShare 
102,54000,15000,7.29,Both,Available,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,3964,https://tokyosharehouse.com//eng/house/detail/3964/,IkebukuroMejiroOtsuka,sharehome wiz.u Zoshigaya,2 Mejirodai Bunkyo-ku Tokyo,139.7339968,35.710184,51500,15000,12,2,2,1,0,10.96,5.92,18.02,4.49,2.3,1.34,9.99,2.4,1.88,26.26,1.75,10.33,0.66,18.07,1.42,2.53,19.74,6.87,4.13,6.39,10.01,12.27,29.18,15.53,2.82,8.08,2.85,30.35,4.82,6.7,6.58,25.98,16.86,5.2,9.99,3.1,2.6,12.42,0.99,2.28,3.68,13.63,17.15,14.53,9.22,2.33,7.8,29.5,9.01,9.01,2.92,28.94,3.63,9.18,41.96,13.86,13.86,28.72,5.76,2.4,14.32,15.57,6.76,14.55,2.28,7.78,3.1,8.35,21.83,12.58,36.19,5.2,39.82,2.9,2.9,33.28,11.93,19.51,19.7,9.37,1.41,36.62,7.41,13.0,1.8,37.64,2.23,2.1,6.57,1.29,wiz.u LLC.
105,61000,15000,8.2,Both,Available,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,3964,https://tokyosharehouse.com//eng/house/detail/3964/,IkebukuroMejiroOtsuka,sharehome wiz.u Zoshigaya,2 Mejirodai Bunkyo-ku Tokyo,139.7339968,35.710184,51500,15000,12,2,2,1,0,10.96,5.92,18.02,4.49,2.3,1.34,9.99,2.4,1.88,26.26,1.75,10.33,0.66,18.07,1.42,2.53,19.74,6.87,4.13,6.39,10.01,12.27,29.18,15.53,2.82,8.08,2.85,30.35,4.82,6.7,6.58,25.98,16.86,5.2,9.99,3.1,2.6,12.42,0.99,2.28,3.68,13.63,17.15,14.53,9.22,2.33,7.8,29.5,9.01,9.01,2.92,28.94,3.63,9.18,41.96,13.86,13.86,28.72,5.76,2.4,14.32,15.57,6.76,14.55,2.28,7.78,3.1,8.35,21.83,12.58,36.19,5.2,39.82,2.9,2.9,33.28,11.93,19.51,19.7,9.37,1.41,36.62,7.41,13.0,1.8,37.64,2.23,2.1,6.57,1.29,wiz.u LLC.
204,64000,15000,9.12,Both,Available,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,3964,https://tokyosharehouse.com//eng/house/detail/3964/,IkebukuroMejiroOtsuka,sharehome wiz.u Zoshigaya,2 Mejirodai Bunkyo-ku Tokyo,139.7339968,35.710184,51500,15000,12,2,2,1,0,10.96,5.92,18.02,4.49,2.3,1.34,9.99,2.4,1.88,26.26,1.75,10.33,0.66,18.07,1.42,2.53,19.74,6.87,4.13,6.39,10.01,12.27,29.18,15.53,2.82,8.08,2.85,30.35,4.82,6.7,6.58,25.98,16.86,5.2,9.99,3.1,2.6,12.42,0.99,2.28,3.68,13.63,17.15,14.53,9.22,2.33,7.8,29.5,9.01,9.01,2.92,28.94,3.63,9.18,41.96,13.86,13.86,28.72,5.76,2.4,14.32,15.57,6.76,14.55,2.28,7.78,3.1,8.35,21.83,12.58,36.19,5.2,39.82,2.9,2.9,33.28,11.93,19.51,19.7,9.37,1.41,36.62,7.41,13.0,1.8,37.64,2.23,2.1,6.57,1.29,wiz.u LLC.
205,34000,15000,12.76,Female,Available,True,True,True,True,True,False,False,False,True,False,False,False,False,True,False,3964,https://tokyosharehouse.com//eng/house/detail/3964/,IkebukuroMejiroOtsuka,sharehome wiz.u Zoshigaya,2 Mejirodai Bunkyo-ku Tokyo,139.7339968,35.710184,51500,15000,12,2,2,1,0,10.96,5.92,18.02,4.49,2.3,1.34,9.99,2.4,1.88,26.26,1.75,10.33,0.66,18.07,1.42,2.53,19.74,6.87,4.13,6.39,10.01,12.27,29.18,15.53,2.82,8.08,2.85,30.35,4.82,6.7,6.58,25.98,16.86,5.2,9.99,3.1,2.6,12.42,0.99,2.28,3.68,13.63,17.15,14.53,9.22,2.33,7.8,29.5,9.01,9.01,2.92,28.94,3.63,9.18,41.96,13.86,13.86,28.72,5.76,2.4,14.32,15.57,6.76,14.55,2.28,7.78,3.1,8.35,21.83,12.58,36.19,5.2,39.82,2.9,2.9,33.28,11.93,19.51,19.7,9.37,1.41,36.62,7.41,13.0,1.8,37.64,2.23,2.1,6.57,1.29,wiz.u LLC.
5,54000,13000,8.9,Female,Available,True,True,True,True,True,False,False,True,True,False,False,False,False,False,False,3918,https://tokyosharehouse.com//eng/house/detail/3918/,IkebukuroMejiroOtsuka,Cozy Village Marguerite,3chome Nishiochiai Shinjuku-ku Tokyo,139.7036319,35.6937632,53500,13000,7,1,2,0,0,10.75,3.74,15.34,1.23,5.58,4.38,10.36,2.84,1.71,23.46,3.34,8.32,3.92,15.18,2.98,5.2,17.22,6.12,0.84,4.3,6.78,9.04,26.68,12.49,4.86,6.71,5.23,27.27,3.27,5.79,6.03,23.47,14.35,3.95,10.36,5.54,5.89,9.35,3.73,3.55,4.18,11.6,14.44,11.96,7.73,4.55,9.05,26.21,6.04,6.04,2.8,25.86,5.84,6.04,38.9,10.75,10.75,25.43,7.38,5.49,11.08,13.84,3.68,11.65,3.4,11.08,2.42,11.62,19.13,10.05,33.4,7.07,36.69,5.54,5.54,30.13,8.66,16.74,16.69,8.47,3.58,33.51,10.7,10.43,1.59,34.52,5.03,5.37,4.84,2.25,Tulip Real Estate
101,67000,10000,9.9,Both,Available,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,26,https://tokyosharehouse.com//eng/house/detail/26/,IkebukuroMejiroOtsuka,Come on UP Kita-Ikebukuro,4-21 Honcho Ikebukuro Toshima-ku Tokyo,139.7282822,35.733445,62500,10000,5,0,2,0,1,13.57,8.26,17.76,6.14,3.11,3.33,7.69,2.34,3.24,26.06,4.37,12.81,2.7,18.1,1.98,4.52,19.24,9.5,5.65,8.78,11.6,13.86,28.56,15.85,5.17,10.67,4.99,30.58,4.63,5.51,5.15,25.39,16.4,7.75,7.69,5.16,3.09,14.29,1.66,4.91,2.33,16.12,16.92,14.22,11.8,4.68,10.11,30.69,10.98,10.98,5.52,29.18,1.0,9.9,42.09,15.66,15.66,29.82,3.15,3.83,15.11,18.14,8.62,16.59,1.7,7.25,3.23,8.09,21.52,14.86,35.9,2.57,40.14,4.81,4.81,33.66,13.38,19.33,19.9,12.0,3.98,36.87,6.84,12.73,3.97,37.95,4.17,2.3,9.06,2.81,Come on UP Ltd
201,53000,10000,6.1,Both,Available,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,26,https://tokyosharehouse.com//eng/house/detail/26/,IkebukuroMejiroOtsuka,Come on UP Kita-Ikebukuro,4-21 Honcho Ikebukuro Toshima-ku Tokyo,139.7282822,35.733445,62500,10000,5,0,2,0,1,13.57,8.26,17.76,6.14,3.11,3.33,7.69,2.34,3.24,26.06,4.37,12.81,2.7,18.1,1.98,4.52,19.24,9.5,5.65,8.78,11.6,13.86,28.56,15.85,5.17,10.67,4.99,30.58,4.63,5.51,5.15,25.39,16.4,7.75,7.69,5.16,3.09,14.29,1.66,4.91,2.33,16.12,16.92,14.22,11.8,4.68,10.11,30.69,10.98,10.98,5.52,29.18,1.0,9.9,42.09,15.66,15.66,29.82,3.15,3.83,15.11,18.14,8.62,16.59,1.7,7.25,3.23,8.09,21.52,14.86,35.9,2.57,40.14,4.81,4.81,33.66,13.38,19.33,19.9,12.0,3.98,36.87,6.84,12.73,3.97,37.95,4.17,2.3,9.06,2.81,Come on UP Ltd
101D,37000,12000,25.92,Male,Available,False,False,False,True,True,False,False,True,True,False,True,False,False,False,False,2959,https://tokyosharehouse.com//eng/house/detail/2959/,IkebukuroMejiroOtsuka,kizunaya sharehouse-hug-,2-59-6 Ikebukuro Toshima-ku Tokyo,139.70713291587663,35.73395715,53000,13500,14,1,4,1,0,14.37,8.17,15.9,5.5,4.85,4.7,6.44,1.7,3.07,24.19,5.25,12.77,3.95,16.29,2.26,5.96,17.34,10.0,4.97,8.72,10.63,12.85,26.65,14.14,6.4,10.93,6.36,28.8,3.01,3.6,3.27,23.49,14.51,8.01,6.44,6.58,4.9,13.49,2.75,5.77,0.5,16.07,15.07,12.35,12.02,5.9,11.39,29.3,10.36,10.36,6.0,27.4,2.08,8.44,40.28,14.79,14.79,28.37,2.92,5.45,13.6,18.25,7.98,15.94,1.38,9.11,2.16,9.98,19.64,14.51,34.01,2.72,38.37,6.29,6.29,31.92,12.28,17.47,18.13,12.49,4.99,35.09,8.71,10.87,4.13,36.18,5.62,4.09,9.16,2.98,Kizunaya
201A,37000,12000,11.34,Female,Available,False,False,False,True,True,False,False,True,True,False,False,False,False,False,False,2959,https://tokyosharehouse.com//eng/house/detail/2959/,IkebukuroMejiroOtsuka,kizunaya sharehouse-hug-,2-59-6 Ikebukuro Toshima-ku Tokyo,139.70713291587663,35.73395715,53000,13500,14,1,4,1,0,14.37,8.17,15.9,5.5,4.85,4.7,6.44,1.7,3.07,24.19,5.25,12.77,3.95,16.29,2.26,5.96,17.34,10.0,4.97,8.72,10.63,12.85,26.65,14.14,6.4,10.93,6.36,28.8,3.01,3.6,3.27,23.49,14.51,8.01,6.44,6.58,4.9,13.49,2.75,5.77,0.5,16.07,15.07,12.35,12.02,5.9,11.39,29.3,10.36,10.36,6.0,27.4,2.08,8.44,40.28,14.79,14.79,28.37,2.92,5.45,13.6,18.25,7.98,15.94,1.38,9.11,2.16,9.98,19.64,14.51,34.01,2.72,38.37,6.29,6.29,31.92,12.28,17.47,18.13,12.49,4.99,35.09,8.71,10.87,4.13,36.18,5.62,4.09,9.16,2.98,Kizunaya
202,61000,15000,8.1,None,Available,False,False,False,True,True,False,False,True,True,False,False,False,False,False,False,2959,https://tokyosharehouse.com//eng/house/detail/2959/,IkebukuroMejiroOtsuka,kizunaya sharehouse-hug-,2-59-6 Ikebukuro Toshima-ku Tokyo,139.70713291587663,35.73395715,53000,13500,14,1,4,1,0,14.37,8.17,15.9,5.5,4.85,4.7,6.44,1.7,3.07,24.19,5.25,12.77,3.95,16.29,2.26,5.96,17.34,10.0,4.97,8.72,10.63,12.85,26.65,14.14,6.4,10.93,6.36,28.8,3.01,3.6,3.27,23.49,14.51,8.01,6.44,6.58,4.9,13.49,2.75,5.77,0.5,16.07,15.07,12.35,12.02,5.9,11.39,29.3,10.36,10.36,6.0,27.4,2.08,8.44,40.28,14.79,14.79,28.37,2.92,5.45,13.6,18.25,7.98,15.94,1.38,9.11,2.16,9.98,19.64,14.51,34.01,2.72,38.37,6.29,6.29,31.92,12.28,17.47,18.13,12.49,4.99,35.09,8.71,10.87,4.13,36.18,5.62,4.09,9.16,2.98,Kizunaya
202,69000,12000,7.03,Both,Available,True,True,True,True,True,False,False,True,True,False,True,False,False,False,False,2811,https://tokyosharehouse.com//eng/house/detail/2811/,IkebukuroMejiroOtsuka,BeGood IkebukuroⅡ,3 Nishi-Ikebukuro Toshima-ku Tokyo,139.7089976,35.7312233,68500,12000,15,1,0,0,0,14.02,7.86,16.01,5.25,4.59,4.39,6.78,1.38,2.74,24.3,4.9,12.46,3.63,16.36,1.92,5.64,17.48,9.66,4.72,8.41,10.44,12.67,26.81,14.16,6.07,10.6,6.04,28.85,2.97,3.81,3.52,23.65,14.64,7.68,6.78,6.26,4.66,13.28,2.44,5.42,0.58,15.76,15.17,12.46,11.69,5.57,11.06,29.22,10.12,10.12,5.66,27.45,2.1,8.37,40.35,14.59,14.59,28.31,3.19,5.16,13.55,17.94,7.74,15.7,1.03,9.01,1.93,9.85,19.76,14.23,34.14,2.93,38.42,5.98,5.98,31.96,12.12,17.57,18.18,12.15,4.65,35.15,8.6,10.97,3.79,36.23,5.31,3.85,8.84,2.64,BeGoodJapan Inc
A,68000,13000,9.1,Both,Available,True,True,True,True,False,False,False,True,False,False,True,False,False,True,False,2245,https://tokyosharehouse.com//eng/house/detail/2245/,IkebukuroMejiroOtsuka,Couverture Otsukadai,Minami-OtsukaToshima-kuTokyo,139.7539399,35.6957311,64000,13000,6,1,2,1,0,8.88,5.55,19.85,5.48,2.55,1.5,12.37,4.76,3.85,28.01,1.21,9.36,2.11,19.73,3.82,0.92,21.68,5.31,5.32,5.87,10.54,12.69,31.14,17.02,0.4,6.8,0.7,31.77,6.97,9.05,8.97,27.93,18.8,4.3,12.37,1.0,2.91,12.49,3.28,1.14,6.1,12.53,18.96,16.43,7.93,0.13,5.4,30.11,9.07,9.07,2.36,30.37,5.71,10.56,43.41,13.98,13.98,29.44,7.94,1.82,15.47,14.2,7.17,14.3,4.69,7.5,5.32,7.77,23.66,11.97,37.95,7.31,41.16,1.13,1.13,34.58,12.52,21.28,21.23,7.69,1.11,38.0,7.2,14.89,3.05,38.98,1.04,3.09,5.73,3.43,FOR.C Co. Ltd.
2B,56000,12000,8.0,Both,Available,True,True,True,True,True,False,False,False,True,False,True,False,False,True,False,3946,https://tokyosharehouse.com//eng/house/detail/3946/,IkebukuroMejiroOtsuka,Leaf-Hills Tokyo Ikebukuro,Chihaya 1 Toshima-ward,140.9239621,38.2581562,55500,12000,10,5,3,1,0,310.79,308.4,309.55,306.29,300.9,302.21,297.11,302.35,303.47,314.08,303.82,312.7,302.12,311.29,302.21,302.5,308.71,308.63,305.77,308.87,311.4,313.53,311.41,311.35,303.52,310.18,302.97,320.42,303.45,301.86,301.19,310.55,307.83,307.54,297.11,302.85,300.52,314.33,301.68,304.22,301.27,315.91,309.36,307.6,311.3,303.26,305.85,327.34,311.17,311.17,305.28,319.53,299.31,308.4,326.98,315.58,315.58,326.0,297.95,301.56,312.6,317.43,308.79,316.77,301.75,296.33,303.0,296.52,311.03,315.06,318.33,298.14,327.64,302.46,302.46,323.83,312.83,310.79,313.3,310.78,303.32,324.82,296.53,307.1,304.14,326.07,302.34,300.59,308.97,303.03,Life-style innovation
14,54800,16000,7.4,Female,Available,True,True,True,True,True,False,False,True,True,False,True,False,False,True,False,1538,https://tokyosharehouse.com//eng/house/detail/1538/,IkebukuroMejiroOtsuka,OAKHOUSE IKEBUKURO,Kami-Ikebukuro Toshima-ku Tokyo,139.7201796,35.7390179,60000,12000,9,0,0,0,1,14.4,8.77,17.16,6.38,4.06,4.26,6.74,2.44,3.63,25.45,5.19,13.36,3.59,17.58,2.48,5.46,18.56,10.24,5.86,9.3,11.7,13.95,27.83,15.45,6.08,11.32,5.93,30.1,4.29,4.78,4.34,24.68,15.75,8.39,6.74,6.11,4.02,14.49,2.46,5.72,1.8,16.67,16.34,13.62,12.44,5.59,11.04,30.55,11.27,11.27,6.22,28.7,0.78,9.7,41.57,15.83,15.83,29.64,2.34,4.78,14.88,18.76,8.89,16.87,1.85,7.87,3.19,8.76,20.89,15.28,35.25,1.86,39.67,5.76,5.76,33.22,13.41,18.74,19.43,12.74,4.83,36.39,7.46,12.15,4.52,37.48,5.12,3.25,9.65,3.32,Oakhouse
102,56000,10000,7.3,Female,Available,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,261,https://tokyosharehouse.com//eng/house/detail/261/,IkebukuroMejiroOtsuka,Apricot Terrace Sugamo,4-chome Sugamo Toshima-ku Tokyo,139.7474867599601,35.73703145,54500,10000,20,2,4,2,0,13.49,9.14,19.54,7.46,2.25,3.18,8.77,3.98,4.55,27.83,4.67,13.52,2.89,19.87,3.31,4.04,21.0,9.82,7.01,9.61,13.0,15.27,30.29,17.61,4.93,11.17,4.57,32.35,6.38,7.23,6.82,27.14,18.17,8.35,8.77,4.65,2.02,15.55,2.51,5.14,4.1,16.8,18.7,16.0,12.31,4.5,9.53,32.28,12.17,12.17,6.06,30.95,1.88,11.58,43.87,16.97,16.97,31.44,3.88,3.11,16.79,18.66,9.87,17.74,3.37,5.47,4.9,6.32,23.29,15.8,37.67,3.18,41.9,4.23,4.23,35.42,14.85,21.1,21.67,12.27,4.19,38.64,5.06,14.5,4.95,39.71,3.73,1.54,9.75,3.99,Tulip Real Estate
